New experement started at 05.03.2012 20:41:25 and took 0:00:00
It was single experiment with 23 steps, with following parameters:
Initial fraction of common labour (Pivotal Dynasty) was 0,8
alpha=0,8, k=0,5, n=1000

Step; Pivotal Dynasty; Growth; Skill Premium; GDP
0; 0,5; 1,12114319873596; 9,62369337979094; 1,02811437861136
1; 0,499; 0,960845370631076; 9,52650176678445; 0,987858941167975
2; 0,426; 1,00997381836161; 10,0475319926874; 0,997711666814082
3; 0,434; 1,01194811800775; 9,45138888888889; 1,00963244354689
4; 0,453; 1,01512263972988; 9,42268041237114; 1,02490075125024
5; 0,424; 1,0085328310898; 9,28595600676819; 1,03364605624447
6; 0,418; 0,980502768479866; 9,3013698630137; 1,013492819776
7; 0,409; 0,999767065696329; 9,56643356643357; 1,01325674253175
8; 0,416; 1,00369603036981; 9,54703832752614; 1,01700177022456
9; 0,428; 0,987810088806872; 9,57469244288225; 1,00460460896227
10; 0,426; 0,9870797448171; 9,66844919786097; 0,991624861056562
11; 0,431; 0,979455120332577; 9,83211678832117; 0,97125204761093
12; 0,439; 1,04238383983036; 9,74468085106383; 1,01241743883178
13; 0,452; 0,981046412997906; 9,94181818181819; 0,993228496822448
14; 0,436; 1,02150359520772; 9,78330373001776; 1,01458648036689
15; 0,45; 1,00459964523073; 9,29692832764506; 1,01925321823247
16; 0,437; 0,985628096131398; 9,57469244288225; 1,00460460896227
17; 0,414; 1,02488925246743; 9,25888324873097; 1,02960846670468
18; 0,431; 0,99945769369912; 9,31972789115647; 1,02905010354575
19; 0,409; 0,991751759225558; 9,34931506849315; 1,02056225052274
20; 0,412; 1,00974737322974; 9,3948717948718; 1,03051005168277
21; 0,416; 0,992107821747273; 9,79115044247788; 1,02237708266366
22; 0,415; 0,984015616417258; 9,49389179755672; 1,00603501520816
23; 0,435; 0; 0; 0

Dynasty; Human Capital; Consumption; Expenditure; Wages
1; 1; 1,33061324578463; 0; 1,40458640866758
2; 1; 0,147946325765905; 0; 0,147946325765905
3; 1; 1,33061324578463; 0; 1,40458640866758
4; 1; 0,147946325765905; 0; 0,147946325765905
5; 1; 0,147946325765905; 0; 0,147946325765905
6; 1; 0,147946325765905; 0; 0,147946325765905
7; 1; 0,147946325765905; 0; 0,147946325765905
8; 1; 0,147946325765905; 0; 0,147946325765905
9; 1; 1,33061324578463; 0; 1,40458640866758
10; 1; 0,147946325765905; 0; 0,147946325765905
11; 1; 1,33061324578463; 0; 1,40458640866758
12; 1; 1,33061324578463; 0; 1,40458640866758
13; 1; 1,33061324578463; 0; 1,40458640866758
14; 1; 1,33061324578463; 0; 1,40458640866758
15; 1; 0,147946325765905; 0; 0,147946325765905
16; 1; 1,33061324578463; 0; 1,40458640866758
17; 1; 1,33061324578463; 0; 1,40458640866758
18; 1; 1,33061324578463; 0; 1,40458640866758
19; 1; 1,33061324578463; 0; 1,40458640866758
20; 1; 0,147946325765905; 0; 0,147946325765905
21; 1; 1,33061324578463; 0; 1,40458640866758
22; 1; 1,33061324578463; 0; 1,40458640866758
23; 1; 0,147946325765905; 0; 0,147946325765905
24; 1; 0,147946325765905; 0; 0,147946325765905
25; 1; 0,147946325765905; 0; 0,147946325765905
26; 1; 0,147946325765905; 0; 0,147946325765905
27; 1; 1,33061324578463; 0; 1,40458640866758
28; 1; 0,147946325765905; 0; 0,147946325765905
29; 1; 0,147946325765905; 0; 0,147946325765905
30; 1; 1,33061324578463; 0; 1,40458640866758
31; 1; 0,147946325765905; 0; 0,147946325765905
32; 1; 0,147946325765905; 0; 0,147946325765905
33; 1; 0,147946325765905; 0; 0,147946325765905
34; 1; 0,147946325765905; 0; 0,147946325765905
35; 1; 1,33061324578463; 0; 1,40458640866758
36; 1; 1,33061324578463; 0; 1,40458640866758
37; 1; 0,147946325765905; 0; 0,147946325765905
38; 1; 1,33061324578463; 0; 1,40458640866758
39; 1; 1,33061324578463; 0; 1,40458640866758
40; 1; 0,147946325765905; 0; 0,147946325765905
41; 1; 0,147946325765905; 0; 0,147946325765905
42; 1; 0,147946325765905; 0; 0,147946325765905
43; 1; 1,33061324578463; 0; 1,40458640866758
44; 1; 0,147946325765905; 0; 0,147946325765905
45; 1; 0,147946325765905; 0; 0,147946325765905
46; 1; 0,147946325765905; 0; 0,147946325765905
47; 1; 0,147946325765905; 0; 0,147946325765905
48; 1; 0,147946325765905; 0; 0,147946325765905
49; 1; 0,147946325765905; 0; 0,147946325765905
50; 1; 0,147946325765905; 0; 0,147946325765905
51; 1; 0,147946325765905; 0; 0,147946325765905
52; 1; 0,147946325765905; 0; 0,147946325765905
53; 1; 0,147946325765905; 0; 0,147946325765905
54; 1; 0,147946325765905; 0; 0,147946325765905
55; 1; 1,33061324578463; 0; 1,40458640866758
56; 1; 1,33061324578463; 0; 1,40458640866758
57; 1; 1,33061324578463; 0; 1,40458640866758
58; 1; 1,33061324578463; 0; 1,40458640866758
59; 1; 0,147946325765905; 0; 0,147946325765905
60; 1; 0,147946325765905; 0; 0,147946325765905
61; 1; 1,33061324578463; 0; 1,40458640866758
62; 1; 0,147946325765905; 0; 0,147946325765905
63; 1; 0,147946325765905; 0; 0,147946325765905
64; 1; 0,147946325765905; 0; 0,147946325765905
65; 1; 0,147946325765905; 0; 0,147946325765905
66; 1; 1,33061324578463; 0; 1,40458640866758
67; 1; 0,147946325765905; 0; 0,147946325765905
68; 1; 0,147946325765905; 0; 0,147946325765905
69; 1; 0,147946325765905; 0; 0,147946325765905
70; 1; 1,33061324578463; 0; 1,40458640866758
71; 1; 1,33061324578463; 0; 1,40458640866758
72; 1; 1,33061324578463; 0; 1,40458640866758
73; 1; 1,33061324578463; 0; 1,40458640866758
74; 1; 1,33061324578463; 0; 1,40458640866758
75; 1; 0,147946325765905; 0; 0,147946325765905
76; 1; 0,147946325765905; 0; 0,147946325765905
77; 1; 0,147946325765905; 0; 0,147946325765905
78; 1; 1,33061324578463; 0; 1,40458640866758
79; 1; 0,147946325765905; 0; 0,147946325765905
80; 1; 1,33061324578463; 0; 1,40458640866758
81; 1; 1,33061324578463; 0; 1,40458640866758
82; 1; 1,33061324578463; 0; 1,40458640866758
83; 1; 1,33061324578463; 0; 1,40458640866758
84; 1; 0,147946325765905; 0; 0,147946325765905
85; 1; 1,33061324578463; 0; 1,40458640866758
86; 1; 1,33061324578463; 0; 1,40458640866758
87; 1; 1,33061324578463; 0; 1,40458640866758
88; 1; 0,147946325765905; 0; 0,147946325765905
89; 1; 0,147946325765905; 0; 0,147946325765905
90; 1; 1,33061324578463; 0; 1,40458640866758
91; 1; 1,33061324578463; 0; 1,40458640866758
92; 1; 1,33061324578463; 0; 1,40458640866758
93; 1; 1,33061324578463; 0; 1,40458640866758
94; 1; 0,147946325765905; 0; 0,147946325765905
95; 1; 0,147946325765905; 0; 0,147946325765905
96; 1; 0,147946325765905; 0; 0,147946325765905
97; 1; 0,147946325765905; 0; 0,147946325765905
98; 1; 0,147946325765905; 0; 0,147946325765905
99; 1; 0,147946325765905; 0; 0,147946325765905
100; 1; 0,147946325765905; 0; 0,147946325765905
101; 1; 0,147946325765905; 0; 0,147946325765905
102; 1; 0,147946325765905; 0; 0,147946325765905
103; 1; 0,147946325765905; 0; 0,147946325765905
104; 1; 1,33061324578463; 0; 1,40458640866758
105; 1; 0,147946325765905; 0; 0,147946325765905
106; 1; 0,147946325765905; 0; 0,147946325765905
107; 1; 1,33061324578463; 0; 1,40458640866758
108; 1; 1,33061324578463; 0; 1,40458640866758
109; 1; 0,147946325765905; 0; 0,147946325765905
110; 1; 1,33061324578463; 0; 1,40458640866758
111; 1; 0,147946325765905; 0; 0,147946325765905
112; 1; 1,33061324578463; 0; 1,40458640866758
113; 1; 0,147946325765905; 0; 0,147946325765905
114; 1; 0,147946325765905; 0; 0,147946325765905
115; 1; 1,33061324578463; 0; 1,40458640866758
116; 1; 1,33061324578463; 0; 1,40458640866758
117; 1; 1,33061324578463; 0; 1,40458640866758
118; 1; 0,147946325765905; 0; 0,147946325765905
119; 1; 0,147946325765905; 0; 0,147946325765905
120; 1; 1,33061324578463; 0; 1,40458640866758
121; 1; 1,33061324578463; 0; 1,40458640866758
122; 1; 0,147946325765905; 0; 0,147946325765905
123; 1; 0,147946325765905; 0; 0,147946325765905
124; 1; 1,33061324578463; 0; 1,40458640866758
125; 1; 0,147946325765905; 0; 0,147946325765905
126; 1; 1,33061324578463; 0; 1,40458640866758
127; 1; 0,147946325765905; 0; 0,147946325765905
128; 1; 0,147946325765905; 0; 0,147946325765905
129; 1; 0,147946325765905; 0; 0,147946325765905
130; 1; 1,33061324578463; 0; 1,40458640866758
131; 1; 1,33061324578463; 0; 1,40458640866758
132; 1; 1,33061324578463; 0; 1,40458640866758
133; 1; 1,33061324578463; 0; 1,40458640866758
134; 1; 0,147946325765905; 0; 0,147946325765905
